Date,close,volume
2005-12-15,211.4865,12079500.0
2005-12-16,215.2903,32628300.0
2005-12-19,212.5125,43829700.0
2005-12-20,215.0851,20149200.0
2005-12-21,213.3784,22421300.0
2005-12-22,216.2362,15078100.0
2005-12-23,215.6807,9181000.0
2005-12-27,212.5325,13392100.0
2005-12-28,213.5586,14221500.0
2005-12-29,210.2853,13877700.0
2005-12-30,207.6376,15159000.0
2006-01-03,217.8328,26216100.0
2006-01-04,222.8428,30542200.0
2006-01-05,225.8458,21594900.0
2006-01-06,233.0631,35478200.0
2006-01-09,233.6837,25558200.0
2006-01-10,235.1151,18176000.0
2006-01-11,236.0511,17996700.0
2006-01-12,232.047,20230300.0
2006-01-13,233.3584,15297800.0
2006-01-17,233.7888,16524000.0
2006-01-18,222.6777,40930400.0
2006-01-19,218.4435,29045500.0
2006-01-20,199.9299,82151100.0
2006-01-23,213.964,45437300.0
2006-01-24,221.7367,30898200.0
2006-01-25,216.7167,37442100.0
2006-01-26,217.3524,25826300.0
2006-01-27,216.962,16887400.0
2006-01-30,213.6236,17160600.0
2006-01-31,216.5465,44087800.0
2006-02-01,201.0911,54190700.0
2006-02-02,198.2182,23591700.0
2006-02-03,190.966,36527000.0
2006-02-06,192.7427,17862900.0
2006-02-07,184.1441,33227100.0
2006-02-08,184.7247,41566500.0
2006-02-09,179.5646,23800900.0
2006-02-10,181.4865,30416500.0
2006-02-13,173.023,39396100.0
2006-02-14,171.8318,29278600.0
2006-02-15,171.3614,25868100.0
2006-02-16,183.4134,42588300.0
2006-02-17,184.5596,28611700.0
2006-02-21,183.4785,17354600.0
2006-02-22,182.9279,12939400.0
2006-02-23,189.2242,25078000.0
2006-02-24,188.8889,12955600.0
2006-02-27,195.3854,20403900.0
2006-02-28,181.4915,78796300.0
2006-03-01,182.5826,24098200.0
2006-03-02,188.4134,36623900.0
2006-03-03,189.2793,23900000.0
2006-03-06,184.2342,17861500.0
2006-03-07,182.4074,20736800.0
2006-03-08,177.1171,23467700.0
2006-03-09,171.6717,27792900.0
2006-03-10,168.9189,38612500.0
2006-03-13,168.6987,27257500.0
2006-03-14,175.7558,36864400.0
2006-03-15,172.4224,25512000.0
2006-03-16,169.5546,20013300.0
2006-03-17,170.0651,17086200.0
2006-03-20,174.2693,20794300.0
2006-03-21,170.1301,19642500.0
2006-03-22,170.2803,15176800.0
2006-03-23,171.1161,14854500.0
2006-03-24,183.0831,30330800.0
2006-03-27,185.03,14033300.0
2006-03-28,188.7888,17873700.0
2006-03-29,197.6877,38016900.0
2006-03-30,194.4144,29393900.0
2006-03-31,195.1952,72969700.0
2006-04-03,195.045,16229100.0
2006-04-04,202.3724,31399900.0
2006-04-05,204.1992,26794100.0
2006-04-06,205.7958,17179800.0
2006-04-07,203.2833,14037700.0
2006-04-10,208.3984,18621500.0
2006-04-11,205.035,22192100.0
2006-04-12,204.6797,12021900.0
2006-04-13,201.2813,13092600.0
2006-04-17,203.6136,16502400.0
2006-04-18,202.3223,16258900.0
2006-04-19,205.4555,13549800.0
2006-04-20,207.7077,24518400.0
2006-04-21,218.7688,45057400.0
2006-04-24,220.4705,17655100.0
2006-04-25,213.7938,19118800.0
2006-04-26,213.1982,14541000.0
2006-04-27,210.2252,16659100.0
2006-04-28,209.1792,14827700.0
2006-05-01,199.6496,20701600.0
2006-05-02,197.5976,26182300.0
2006-05-03,197.2823,16128200.0
2006-05-04,197.5726,9294600.0
2006-05-05,197.3474,12117800.0
2006-05-08,197.5876,10226900.0
2006-05-09,204.6046,18262900.0
2006-05-10,201.6917,12362000.0
2006-05-11,193.6937,17767800.0
2006-05-12,187.2523,20155000.0
2006-05-15,188.2883,17163000.0
2006-05-16,185.8358,12969200.0
2006-05-17,187.4374,21266300.0
2006-05-18,185.6807,11658300.0
2006-05-19,185.1952,22773600.0
2006-05-22,185.6607,17191500.0
2006-05-23,187.978,17948000.0
2006-05-24,190.8158,19088400.0
2006-05-25,191.6867,16372800.0
2006-05-26,190.8659,7326600.0
2006-05-30,186.1562,8623300.0
2006-05-31,186.0961,15946600.0
2006-06-01,191.5015,12543400.0
2006-06-02,189.9099,12760000.0
2006-06-05,187.4074,11105800.0
2006-06-06,195.1902,20499000.0
2006-06-07,193.4485,17804700.0
2006-06-08,196.8468,20698200.0
2006-06-09,193.4785,12302600.0
2006-06-12,190.961,10028100.0
2006-06-13,193.4535,15302800.0
2006-06-14,192.3874,15528400.0
2006-06-15,195.6957,13557800.0
2006-06-16,195.5455,10598500.0
2006-06-19,194.2643,15250900.0
2006-06-20,193.7788,8071700.0
2006-06-21,201.2663,17471300.0
2006-06-22,200.1752,11811900.0
2006-06-23,202.6326,10618900.0
2006-06-26,202.3123,7095200.0
2006-06-27,201.3614,8205900.0
2006-06-28,203.2583,7413500.0
2006-06-29,209.1141,13303000.0
2006-06-30,209.8749,12503400.0
2006-07-03,211.8118,4309000.0
2006-07-05,210.9409,9961200.0
2006-07-06,211.8068,7366800.0
2006-07-07,210.4354,12071700.0
2006-07-10,209.3093,8863900.0
2006-07-11,212.4925,11930600.0
2006-07-12,208.8338,9803500.0
2006-07-13,204.6196,13835100.0
2006-07-14,201.952,15089000.0
2006-07-17,204.1492,11612100.0
2006-07-18,201.7267,17056500.0
2006-07-19,199.6997,17019900.0
2006-07-20,193.7538,25052300.0
2006-07-21,195.2502,23485600.0
2006-07-24,195.6456,16156000.0
2006-07-25,194.8749,11510600.0
2006-07-26,192.9429,11052700.0
2006-07-27,191.3914,11270900.0
2006-07-28,194.2543,8159000.0
2006-07-31,193.4935,9181400.0
2006-08-01,187.9429,10915400.0
2006-08-02,183.7988,14181400.0
2006-08-03,187.8829,12641300.0
2006-08-04,187.1121,10180200.0
2006-08-07,189.1642,7885900.0
2006-08-08,190.6907,11474900.0
2006-08-09,188.6587,8613300.0
2006-08-10,187.2873,8515200.0
2006-08-11,184.4344,7525400.0
2006-08-14,184.8999,9926600.0
2006-08-15,190.6757,13383000.0
2006-08-16,194.054,11694600.0
2006-08-17,193.0931,10150200.0
2006-08-18,191.8719,9894400.0
2006-08-21,188.8388,8038500.0
2006-08-22,189.3343,8319800.0
2006-08-23,186.9019,7277300.0
2006-08-24,187.052,6958000.0
2006-08-25,186.8168,4928400.0
2006-08-28,190.6657,8319600.0
2006-08-29,189.6647,8911000.0
2006-08-30,190.5656,8080700.0
2006-08-31,189.4545,5913800.0
2006-09-01,189.4895,5340400.0
2006-09-05,192.3724,8140400.0
2006-09-06,190.2603,7440700.0
2006-09-07,189.4344,7676300.0
2006-09-08,189.1141,6160600.0
2006-09-11,192.2372,9049300.0
2006-09-12,196.1461,10873500.0
2006-09-13,203.4885,19516800.0
2006-09-14,202.1922,10721400.0
2006-09-15,205.1451,15660700.0
2006-09-18,207.5526,14199100.0
2006-09-19,202.1071,28557200.0
2006-09-20,198.6987,18277300.0
2006-09-21,203.6286,21362800.0
2006-09-22,202.0921,9289900.0
2006-09-25,202.1922,11463100.0
2006-09-26,203.6386,10568200.0
2006-09-27,201.6617,11741600.0
2006-09-28,201.992,10204500.0
2006-09-29,201.1512,6615100.0
2006-10-02,200.9209,7296400.0
2006-10-03,202.2222,10918400.0
2006-10-04,208.0581,13310200.0
2006-10-05,206.1111,11568000.0
2006-10-06,210.4605,14658300.0
2006-10-09,214.7147,15151400.0
2006-10-10,213.5385,19557600.0
2006-10-11,213.4635,11259500.0
2006-10-12,213.9339,9678300.0
2006-10-13,213.8639,7237700.0
2006-10-16,211.0861,8630100.0
2006-10-17,210.5305,10411500.0
2006-10-18,209.8649,12022500.0
2006-10-19,213.2432,22983900.0
2006-10-20,230.0651,23272500.0
2006-10-23,240.6306,30178700.0
2006-10-24,236.8919,17303000.0
2006-10-25,243.5435,18356600.0
2006-10-26,242.7928,14049300.0
2006-10-27,237.8378,13194700.0
2006-10-30,238.5235,13113000.0
2006-10-31,238.4334,12558200.0
2006-11-01,233.984,10841700.0
2006-11-02,235.1902,10462900.0
2006-11-03,236.1361,9805500.0
2006-11-06,238.7137,9973000.0
2006-11-07,236.5215,9784400.0
2006-11-08,237.7377,15914000.0
2006-11-09,236.5515,9748600.0
2006-11-10,237.012,5587800.0
2006-11-13,240.7558,8675100.0
2006-11-14,244.8949,14432300.0
2006-11-15,246.2112,16724600.0
2006-11-16,248.1982,10175000.0
2006-11-17,249.6446,11010900.0
2006-11-20,247.7728,10238700.0
2006-11-21,255.0801,16838100.0
2006-11-22,254.2593,8992300.0
2006-11-24,252.7527,3461900.0
2006-11-27,242.6176,14634700.0
2006-11-28,244.995,15579600.0
2006-11-29,242.5676,12617900.0
2006-11-30,242.6476,11143800.0
2006-12-01,240.6406,11251500.0
2006-12-04,242.6677,9790000.0
2006-12-05,243.7437,8197700.0
2006-12-06,244.5996,8891600.0
2006-12-07,241.5616,9319200.0
2006-12-08,242.2973,7941800.0
2006-12-11,242.2072,6520200.0
2006-12-12,241.1311,8353600.0
2006-12-13,239.7347,9314800.0
2006-12-14,241.3013,9488300.0
2006-12-15,240.3904,10371200.0
2006-12-18,231.6316,16017100.0
2006-12-19,234.5495,13160800.0
2006-12-20,231.6817,8726800.0
2006-12-21,228.3283,13892600.0
2006-12-22,228.018,7968600.0
2006-12-26,228.994,4144400.0
2006-12-27,234.2493,8454500.0
2006-12-28,231.5115,6226100.0
2006-12-29,230.4705,5113200.0
2007-01-03,234.029,15397500.0
2007-01-04,241.8719,15759400.0
2007-01-05,243.8388,13730400.0
2007-01-08,242.032,9499200.0
2007-01-09,242.993,10752000.0
2007-01-10,244.975,11925000.0
2007-01-11,250.1101,14401900.0
2007-01-12,252.7527,8938400.0
2007-01-16,252.3924,15122600.0
2007-01-17,248.8889,13384800.0
2007-01-18,244.1592,11852100.0
2007-01-19,245.1201,9946600.0
2007-01-22,240.6607,10797700.0
2007-01-23,239.7648,9321600.0
2007-01-24,249.7848,12106400.0
2007-01-25,244.2893,12724200.0
2007-01-26,248.1682,10982000.0
2007-01-29,246.4815,9541800.0
2007-01-30,247.4074,8352600.0
2007-01-31,251.001,24387700.0
2007-02-01,241.1161,31286000.0
2007-02-02,240.991,12560400.0
2007-02-05,233.8138,14399300.0
2007-02-06,235.976,10633100.0
2007-02-07,235.2402,8231300.0
2007-02-08,235.7507,8145200.0
2007-02-09,231.1762,9707400.0
2007-02-12,229.3744,11497400.0
2007-02-13,229.7798,8117000.0
2007-02-14,233.1982,11386200.0
2007-02-15,230.966,8076700.0
2007-02-16,235.2052,12341600.0
2007-02-20,236.2863,8127000.0
2007-02-21,238.1682,11269900.0
2007-02-22,238.1632,11476300.0
2007-02-23,235.5455,7757400.0
2007-02-26,232.6977,7931800.0
2007-02-27,224.6096,18606900.0
2007-02-28,224.95,16048500.0
2007-03-01,224.3393,17353000.0
2007-03-02,219.5596,13154000.0
2007-03-05,220.6957,12697400.0
2007-03-06,229.004,15052300.0
2007-03-07,228.048,13055100.0
2007-03-08,227.5876,10714800.0
2007-03-09,226.7067,9945400.0
2007-03-12,227.6026,6923800.0
2007-03-13,221.7367,12741800.0
2007-03-14,224.2242,16017700.0
2007-03-15,223.3183,7880500.0
2007-03-16,220.6456,11306800.0
2007-03-19,223.8388,10385000.0
2007-03-20,222.8629,6836100.0
2007-03-21,228.5035,11585000.0
2007-03-22,231.2513,11350000.0
2007-03-23,231.1461,8214300.0
2007-03-26,232.7327,9411100.0
2007-03-27,232.042,7474900.0
2007-03-28,231.1712,9174000.0
2007-03-29,230.6907,7969000.0
2007-03-30,229.3093,6753600.0
2007-04-02,229.4945,6890100.0
2007-04-03,236.5365,12990500.0
2007-04-04,235.7457,7550000.0
2007-04-05,235.991,5426100.0
2007-04-09,234.3393,6118000.0
2007-04-10,233.4835,5952600.0
2007-04-11,232.4975,7616300.0
2007-04-12,233.9289,5410300.0
2007-04-13,233.3784,5584000.0
2007-04-16,237.3724,10145600.0
2007-04-17,236.6366,6413700.0
2007-04-18,238.2432,11329600.0
2007-04-19,236.0611,21997100.0
2007-04-20,241.4815,24298600.0
2007-04-23,239.7798,11337800.0
2007-04-24,239.004,7382000.0
2007-04-25,239.2342,7925600.0
2007-04-26,240.8308,8241500.0
2007-04-27,239.7448,5845500.0
2007-04-30,235.9259,7275100.0
2007-05-01,234.7347,7309000.0
2007-05-02,233.1231,6119200.0
2007-05-03,236.8519,7181200.0
2007-05-04,235.7958,7892100.0
2007-05-07,233.8689,6034100.0
2007-05-08,233.6386,5804300.0
2007-05-09,234.8599,7772000.0
2007-05-10,230.966,7365200.0
2007-05-11,233.6036,5882300.0
2007-05-14,231.1211,7737600.0
2007-05-15,229.2292,8229700.0
2007-05-16,236.5415,13095200.0
2007-05-17,235.7157,9311800.0
2007-05-18,235.3954,7384400.0
2007-05-21,235.5355,12306200.0
2007-05-22,238.1682,7670300.0
2007-05-23,237.2222,10110200.0
2007-05-24,237.4024,8338800.0
2007-05-25,242.002,10686300.0
2007-05-29,243.7988,10425500.0
2007-05-30,249.5495,14477100.0
2007-05-31,249.2042,17830700.0
2007-06-01,250.4505,9588400.0
2007-06-04,253.7888,14187700.0
2007-06-05,259.6797,20873300.0
2007-06-06,259.3844,15757600.0
2007-06-07,257.7878,21239700.0
2007-06-08,258.003,12703600.0
2007-06-11,255.9259,9286100.0
2007-06-12,252.6376,12826100.0
2007-06-13,252.8729,14053900.0
2007-06-14,251.6717,9233100.0
2007-06-15,253.1982,12335800.0
2007-06-18,257.8578,9662100.0
2007-06-19,257.4124,8701800.0
2007-06-20,255.2402,8667700.0
2007-06-21,257.3123,8810500.0
2007-06-22,262.7527,14392900.0
2007-06-25,263.974,15834100.0
2007-06-26,265.3954,11367600.0
2007-06-27,263.4084,12233900.0
2007-06-28,262.7678,8328400.0
2007-06-29,261.6116,7753400.0
2007-07-02,265.4554,6968200.0
2007-07-03,267.4374,3739800.0
2007-07-05,271.0861,9875900.0
2007-07-06,269.97,5488500.0
2007-07-09,271.5515,7452100.0
2007-07-10,271.942,7704200.0
2007-07-11,272.5075,6611900.0
2007-07-12,272.9379,6876300.0
2007-07-13,276.3564,10463700.0
2007-07-16,276.7718,13185800.0
2007-07-17,277.7778,8648500.0
2007-07-18,275.025,12147800.0
2007-07-19,274.5696,22232100.0
2007-07-20,260.3203,35509000.0
2007-07-23,256.5115,12700600.0
2007-07-24,257.2573,11133000.0
2007-07-25,255.1351,11078900.0
2007-07-26,254.2543,13753000.0
2007-07-27,256.2012,11007100.0
2007-07-30,258.3133,7918600.0
2007-07-31,255.2552,8532400.0
2007-08-01,256.7267,8847500.0
2007-08-02,255.7608,6303400.0
2007-08-03,251.7518,6346000.0
2007-08-06,255.2552,7295600.0
2007-08-07,258.2683,8520000.0
2007-08-08,263.1532,8129400.0
2007-08-09,257.6226,9683300.0
2007-08-10,258.1331,11738600.0
2007-08-13,258.008,6352200.0
2007-08-14,254.5546,7260100.0
2007-08-15,249.024,10808100.0
2007-08-16,246.006,17273900.0
2007-08-17,250.2703,10947800.0
2007-08-20,249.2092,5389200.0
2007-08-21,253.5586,7213900.0
2007-08-22,256.6316,6498800.0
2007-08-23,256.3513,6147200.0
2007-08-24,257.7578,4940400.0
2007-08-27,256.8869,4645500.0
2007-08-28,253.4535,6541200.0
2007-08-29,256.6967,5093500.0
2007-08-30,255.956,5298000.0
2007-08-31,257.8829,5949200.0
2007-09-04,262.8378,7380000.0
2007-09-05,264.1642,6619100.0
2007-09-06,262.022,7244500.0
2007-09-07,259.9349,7319800.0
2007-09-10,257.4975,6445100.0
2007-09-11,260.9259,5401700.0
2007-09-12,261.5866,5966000.0
2007-09-13,262.6526,3778400.0
2007-09-14,264.6396,5524200.0
2007-09-17,262.9129,4390600.0
2007-09-18,267.9029,8422900.0
2007-09-19,273.6987,11042700.0
2007-09-20,276.6917,11038900.0
2007-09-21,280.3303,16007300.0
2007-09-24,284.2943,10583400.0
2007-09-25,284.7848,5455700.0
